State Key,Series Key,Category Key,Spending Value ($ Millions),Date,Methodology Key
5,3,12,740.3,2012-09-01 00:00:00.000,"1"
5,3,12,739.1,2012-10-01 00:00:00.000,"1"
5,3,12,737.7,2012-11-01 00:00:00.000,"1"
5,3,12,736.7,2012-12-01 00:00:00.000,"1"
5,3,12,738,2013-01-01 00:00:00.000,"1"
5,3,12,740.9,2013-02-01 00:00:00.000,"1"
5,3,12,744.1,2013-03-01 00:00:00.000,"1"
5,3,12,746.1,2013-04-01 00:00:00.000,"1"
5,3,12,745.7,2013-05-01 00:00:00.000,"1"
5,3,12,743,2013-06-01 00:00:00.000,"1"
5,3,12,739.2,2013-07-01 00:00:00.000,"1"
5,3,12,735.8,2013-08-01 00:00:00.000,"1"
5,3,12,734.3,2013-09-01 00:00:00.000,"1"
5,3,12,735.6,2013-10-01 00:00:00.000,"1"
5,3,12,739.3,2013-11-01 00:00:00.000,"1"
5,3,12,743.5,2013-12-01 00:00:00.000,"1"
5,3,12,746.8,2014-01-01 00:00:00.000,"1"
5,3,12,749.8,2014-02-01 00:00:00.000,"1"
5,3,12,752.6,2014-03-01 00:00:00.000,"1"
5,3,12,755.4,2014-04-01 00:00:00.000,"1"
5,3,12,758.5,2014-05-01 00:00:00.000,"1"
5,3,12,761.9,2014-06-01 00:00:00.000,"1"
5,3,12,765.5,2014-07-01 00:00:00.000,"1"
5,3,12,768.6,2014-08-01 00:00:00.000,"1"
5,3,12,770.8,2014-09-01 00:00:00.000,"1"
5,3,12,772.4,2014-10-01 00:00:00.000,"1"
5,3,12,772.9,2014-11-01 00:00:00.000,"1"
5,3,12,772.7,2014-12-01 00:00:00.000,"1"
5,3,12,772.5,2015-01-01 00:00:00.000,"1"
5,3,12,772.6,2015-02-01 00:00:00.000,"1"
5,3,12,773.4,2015-03-01 00:00:00.000,"1"
5,3,12,775,2015-04-01 00:00:00.000,"1"
5,3,12,778.3,2015-05-01 00:00:00.000,"1"
5,3,12,783.7,2015-06-01 00:00:00.000,"1"
5,3,12,790.4,2015-07-01 00:00:00.000,"1"
5,3,12,796.5,2015-08-01 00:00:00.000,"1"
5,3,12,801.1,2015-09-01 00:00:00.000,"1"
5,3,12,803.4,2015-10-01 00:00:00.000,"1"
5,3,12,804.2,2015-11-01 00:00:00.000,"1"
5,3,12,803.9,2015-12-01 00:00:00.000,"1"
5,3,12,803.1,2016-01-01 00:00:00.000,"1"
5,3,12,803.2,2016-02-01 00:00:00.000,"1"
5,3,12,804.4,2016-03-01 00:00:00.000,"1"
5,3,12,805.3,2016-04-01 00:00:00.000,"1"
5,3,12,804.7,2016-05-01 00:00:00.000,"1"
5,3,12,801.4,2016-06-01 00:00:00.000,"1"
5,3,12,796.3,2016-07-01 00:00:00.000,"1"
5,3,12,790.8,2016-08-01 00:00:00.000,"1"
5,3,12,785.3,2016-09-01 00:00:00.000,"1"
5,3,12,781.2,2016-10-01 00:00:00.000,"1"
5,3,12,779.1,2016-11-01 00:00:00.000,"1"
5,3,12,779.3,2016-12-01 00:00:00.000,"1"
5,3,12,781.3,2017-01-01 00:00:00.000,"1"
5,3,12,783.8,2017-02-01 00:00:00.000,"1"
5,3,12,786.8,2017-03-01 00:00:00.000,"1"
5,3,12,790.4,2017-04-01 00:00:00.000,"1"
5,3,12,793.9,2017-05-01 00:00:00.000,"1"
5,3,12,797.4,2017-06-01 00:00:00.000,"1"
5,3,12,800.7,2017-07-01 00:00:00.000,"1"
5,3,12,802.7,2017-08-01 00:00:00.000,"1"
5,3,12,804,2017-09-01 00:00:00.000,"1"
5,3,12,804.8,2017-10-01 00:00:00.000,"1"
5,3,12,804.1,2017-11-01 00:00:00.000,"1"
5,3,12,801.8,2017-12-01 00:00:00.000,"1"
5,3,12,798.7,2018-01-01 00:00:00.000,"1"
5,3,12,796.3,2018-02-01 00:00:00.000,"1"
5,3,12,796.5,2018-03-01 00:00:00.000,"1"
5,3,12,799.7,2018-04-01 00:00:00.000,"1"
5,3,12,805.1,2018-05-01 00:00:00.000,"1"
5,3,12,811.1,2018-06-01 00:00:00.000,"1"
5,3,12,816.6,2018-07-01 00:00:00.000,"1"
5,3,12,820.8,2018-08-01 00:00:00.000,"1"
5,3,12,823.2,2018-09-01 00:00:00.000,"1"
5,3,12,824,2018-10-01 00:00:00.000,"1"
5,3,12,824.5,2018-11-01 00:00:00.000,"1"
5,3,12,823.7,2018-12-01 00:00:00.000,"1"
5,3,11,890,2012-07-01 00:00:00.000,"1"
5,3,11,891.5,2012-08-01 00:00:00.000,"1"
5,3,11,893.9,2012-09-01 00:00:00.000,"1"
5,3,11,897.1,2012-10-01 00:00:00.000,"1"
5,3,11,901.5,2012-11-01 00:00:00.000,"1"
5,3,11,907.3,2012-12-01 00:00:00.000,"1"
5,3,11,912.8,2013-01-01 00:00:00.000,"1"
5,3,11,917.4,2013-02-01 00:00:00.000,"1"
5,3,11,920.7,2013-03-01 00:00:00.000,"1"
5,3,11,923.3,2013-04-01 00:00:00.000,"1"
5,3,11,925.5,2013-05-01 00:00:00.000,"1"
5,3,11,926.9,2013-06-01 00:00:00.000,"1"
5,3,11,929.7,2013-07-01 00:00:00.000,"1"
5,3,11,934.2,2013-08-01 00:00:00.000,"1"
5,3,11,938.5,2013-09-01 00:00:00.000,"1"
5,3,11,941.8,2013-10-01 00:00:00.000,"1"
5,3,11,943.3,2013-11-01 00:00:00.000,"1"
5,3,11,943.3,2013-12-01 00:00:00.000,"1"
5,3,11,942.7,2014-01-01 00:00:00.000,"1"
5,3,11,942.5,2014-02-01 00:00:00.000,"1"
5,3,11,942.6,2014-03-01 00:00:00.000,"1"
5,3,11,942.9,2014-04-01 00:00:00.000,"1"
5,3,11,943.5,2014-05-01 00:00:00.000,"1"
5,3,11,944.7,2014-06-01 00:00:00.000,"1"
5,3,11,944.2,2014-07-01 00:00:00.000,"1"
5,3,11,940.5,2014-08-01 00:00:00.000,"1"
5,3,11,934.1,2014-09-01 00:00:00.000,"1"
5,3,11,926.3,2014-10-01 00:00:00.000,"1"
5,3,11,919.1,2014-11-01 00:00:00.000,"1"
5,3,11,915.1,2014-12-01 00:00:00.000,"1"
5,3,11,915.9,2015-01-01 00:00:00.000,"1"
5,3,11,922,2015-02-01 00:00:00.000,"1"
5,3,11,931.9,2015-03-01 00:00:00.000,"1"
5,3,11,943,2015-04-01 00:00:00.000,"1"
5,3,11,951.8,2015-05-01 00:00:00.000,"1"
5,3,11,955.9,2015-06-01 00:00:00.000,"1"
5,3,11,955.7,2015-07-01 00:00:00.000,"1"
5,3,11,953.3,2015-08-01 00:00:00.000,"1"
5,3,11,949.5,2015-09-01 00:00:00.000,"1"
5,3,11,944.3,2015-10-01 00:00:00.000,"1"
5,3,11,938,2015-11-01 00:00:00.000,"1"
5,3,11,932,2015-12-01 00:00:00.000,"1"
5,3,11,928.2,2016-01-01 00:00:00.000,"1"
5,3,11,926.8,2016-02-01 00:00:00.000,"1"
5,3,11,927.3,2016-03-01 00:00:00.000,"1"
5,3,11,929.4,2016-04-01 00:00:00.000,"1"
5,3,11,931.4,2016-05-01 00:00:00.000,"1"
5,3,11,932.2,2016-06-01 00:00:00.000,"1"
5,3,11,931.9,2016-07-01 00:00:00.000,"1"
5,3,11,931.5,2016-08-01 00:00:00.000,"1"
5,3,11,932.3,2016-09-01 00:00:00.000,"1"
5,3,11,935.5,2016-10-01 00:00:00.000,"1"
5,3,11,940.1,2016-11-01 00:00:00.000,"1"
5,3,11,944.1,2016-12-01 00:00:00.000,"1"
5,3,11,947,2017-01-01 00:00:00.000,"1"
5,3,11,949.1,2017-02-01 00:00:00.000,"1"
5,3,11,950.9,2017-03-01 00:00:00.000,"1"
5,3,11,952.1,2017-04-01 00:00:00.000,"1"
5,3,11,953.4,2017-05-01 00:00:00.000,"1"
5,3,11,954.8,2017-06-01 00:00:00.000,"1"
5,3,11,957,2017-07-01 00:00:00.000,"1"
5,3,11,959.2,2017-08-01 00:00:00.000,"1"
5,3,11,962.7,2017-09-01 00:00:00.000,"1"
5,3,11,967.6,2017-10-01 00:00:00.000,"1"
5,3,11,973.7,2017-11-01 00:00:00.000,"1"
5,3,11,980,2017-12-01 00:00:00.000,"1"
5,3,11,986,2018-01-01 00:00:00.000,"1"
5,3,11,992.1,2018-02-01 00:00:00.000,"1"
5,3,11,998,2018-03-01 00:00:00.000,"1"
5,3,11,1003.7,2018-04-01 00:00:00.000,"1"
5,3,11,1009.8,2018-05-01 00:00:00.000,"1"
5,3,11,1016.5,2018-06-01 00:00:00.000,"1"
5,3,11,1022.7,2018-07-01 00:00:00.000,"1"
5,3,11,1027.1,2018-08-01 00:00:00.000,"1"
5,3,11,1028.6,2018-09-01 00:00:00.000,"1"
5,3,11,1027.1,2018-10-01 00:00:00.000,"1"
5,3,11,1023.3,2018-11-01 00:00:00.000,"1"
5,3,11,1017.4,2018-12-01 00:00:00.000,"1"
5,3,10,483.6,2012-07-01 00:00:00.000,"1"
5,3,10,489,2012-08-01 00:00:00.000,"1"
5,3,10,495.3,2012-09-01 00:00:00.000,"1"
5,3,10,501.8,2012-10-01 00:00:00.000,"1"
5,3,10,508.2,2012-11-01 00:00:00.000,"1"
5,3,10,513.5,2012-12-01 00:00:00.000,"1"
5,3,10,517.6,2013-01-01 00:00:00.000,"1"
5,3,10,520.6,2013-02-01 00:00:00.000,"1"
5,3,10,522.9,2013-03-01 00:00:00.000,"1"
5,3,10,524.8,2013-04-01 00:00:00.000,"1"
5,3,10,525.9,2013-05-01 00:00:00.000,"1"
5,3,10,526.1,2013-06-01 00:00:00.000,"1"
5,3,10,525.5,2013-07-01 00:00:00.000,"1"
5,3,10,524.7,2013-08-01 00:00:00.000,"1"
5,3,10,525,2013-09-01 00:00:00.000,"1"
5,3,10,526.4,2013-10-01 00:00:00.000,"1"
5,3,10,528.6,2013-11-01 00:00:00.000,"1"
5,3,10,531.1,2013-12-01 00:00:00.000,"1"
5,3,10,532.7,2014-01-01 00:00:00.000,"1"
5,3,10,533.1,2014-02-01 00:00:00.000,"1"
5,3,10,533.5,2014-03-01 00:00:00.000,"1"
5,3,10,534.8,2014-04-01 00:00:00.000,"1"
5,3,10,537.9,2014-05-01 00:00:00.000,"1"
5,3,10,543.3,2014-06-01 00:00:00.000,"1"
5,3,10,550.3,2014-07-01 00:00:00.000,"1"
5,3,10,557.5,2014-08-01 00:00:00.000,"1"
5,3,10,564,2014-09-01 00:00:00.000,"1"
5,3,10,568.8,2014-10-01 00:00:00.000,"1"
5,3,10,572,2014-11-01 00:00:00.000,"1"
5,3,10,573.7,2014-12-01 00:00:00.000,"1"
5,3,10,574.6,2015-01-01 00:00:00.000,"1"
5,3,10,575.5,2015-02-01 00:00:00.000,"1"
5,3,10,577.2,2015-03-01 00:00:00.000,"1"
5,3,10,580.2,2015-04-01 00:00:00.000,"1"
5,3,10,584.9,2015-05-01 00:00:00.000,"1"
5,3,10,590.5,2015-06-01 00:00:00.000,"1"
5,3,10,595.3,2015-07-01 00:00:00.000,"1"
5,3,10,598.6,2015-08-01 00:00:00.000,"1"
5,3,10,599.1,2015-09-01 00:00:00.000,"1"
5,3,10,597.9,2015-10-01 00:00:00.000,"1"
5,3,10,596,2015-11-01 00:00:00.000,"1"
5,3,10,594.5,2015-12-01 00:00:00.000,"1"
5,3,10,595.3,2016-01-01 00:00:00.000,"1"
5,3,10,599.5,2016-02-01 00:00:00.000,"1"
5,3,10,606.5,2016-03-01 00:00:00.000,"1"
5,3,10,614.6,2016-04-01 00:00:00.000,"1"
5,3,10,622,2016-05-01 00:00:00.000,"1"
5,3,10,627,2016-06-01 00:00:00.000,"1"
5,3,10,629.4,2016-07-01 00:00:00.000,"1"
5,3,10,630.2,2016-08-01 00:00:00.000,"1"
5,3,10,630.7,2016-09-01 00:00:00.000,"1"
5,3,10,631.3,2016-10-01 00:00:00.000,"1"
5,3,10,632.1,2016-11-01 00:00:00.000,"1"
5,3,10,633.7,2016-12-01 00:00:00.000,"1"
5,3,10,635.9,2017-01-01 00:00:00.000,"1"
5,3,10,639.2,2017-02-01 00:00:00.000,"1"
5,3,10,643.4,2017-03-01 00:00:00.000,"1"
5,3,10,648.6,2017-04-01 00:00:00.000,"1"
5,3,10,654.4,2017-05-01 00:00:00.000,"1"
5,3,10,660.3,2017-06-01 00:00:00.000,"1"
5,3,10,665.9,2017-07-01 00:00:00.000,"1"
5,3,10,671.1,2017-08-01 00:00:00.000,"1"
5,3,10,675.6,2017-09-01 00:00:00.000,"1"
5,3,10,679.3,2017-10-01 00:00:00.000,"1"
5,3,10,682,2017-11-01 00:00:00.000,"1"
5,3,10,683.2,2017-12-01 00:00:00.000,"1"
5,3,10,684.2,2018-01-01 00:00:00.000,"1"
5,3,10,685.7,2018-02-01 00:00:00.000,"1"
5,3,10,688.3,2018-03-01 00:00:00.000,"1"
5,3,10,691.4,2018-04-01 00:00:00.000,"1"
5,3,10,693.3,2018-05-01 00:00:00.000,"1"
5,3,10,693.7,2018-06-01 00:00:00.000,"1"
5,3,10,693.7,2018-07-01 00:00:00.000,"1"
5,3,10,694.2,2018-08-01 00:00:00.000,"1"
5,3,10,696.8,2018-09-01 00:00:00.000,"1"
5,3,10,700.4,2018-10-01 00:00:00.000,"1"
5,3,10,702.9,2018-11-01 00:00:00.000,"1"
5,3,10,702.5,2018-12-01 00:00:00.000,"1"
5,3,9,392.2,2012-07-01 00:00:00.000,"1"
5,3,9,394.3,2012-08-01 00:00:00.000,"1"
5,3,9,396.4,2012-09-01 00:00:00.000,"1"
5,3,9,398.6,2012-10-01 00:00:00.000,"1"
5,3,9,400.3,2012-11-01 00:00:00.000,"1"
5,3,9,402,2012-12-01 00:00:00.000,"1"
5,3,9,404.5,2013-01-01 00:00:00.000,"1"
5,3,9,407.4,2013-02-01 00:00:00.000,"1"
5,3,9,410.4,2013-03-01 00:00:00.000,"1"
5,3,9,412.5,2013-04-01 00:00:00.000,"1"
5,3,9,412.9,2013-05-01 00:00:00.000,"1"
5,3,9,411.7,2013-06-01 00:00:00.000,"1"
5,3,9,409.6,2013-07-01 00:00:00.000,"1"
5,3,9,407.3,2013-08-01 00:00:00.000,"1"
5,3,9,406,2013-09-01 00:00:00.000,"1"
5,3,9,406.2,2013-10-01 00:00:00.000,"1"
5,3,9,407.6,2013-11-01 00:00:00.000,"1"
5,3,9,409.3,2013-12-01 00:00:00.000,"1"
5,3,9,410.5,2014-01-01 00:00:00.000,"1"
5,3,9,411.3,2014-02-01 00:00:00.000,"1"
5,3,9,411.8,2014-03-01 00:00:00.000,"1"
5,3,9,412.4,2014-04-01 00:00:00.000,"1"
5,3,9,413.3,2014-05-01 00:00:00.000,"1"
5,3,9,414.5,2014-06-01 00:00:00.000,"1"
5,3,9,415.8,2014-07-01 00:00:00.000,"1"
5,3,9,416.9,2014-08-01 00:00:00.000,"1"
5,3,9,417.6,2014-09-01 00:00:00.000,"1"
5,3,9,417.8,2014-10-01 00:00:00.000,"1"
5,3,9,417.6,2014-11-01 00:00:00.000,"1"
5,3,9,417.3,2014-12-01 00:00:00.000,"1"
5,3,9,416.8,2015-01-01 00:00:00.000,"1"
5,3,9,416.9,2015-02-01 00:00:00.000,"1"
5,3,9,417.9,2015-03-01 00:00:00.000,"1"
5,3,9,419.8,2015-04-01 00:00:00.000,"1"
5,3,9,422.5,2015-05-01 00:00:00.000,"1"
5,3,9,425.3,2015-06-01 00:00:00.000,"1"
5,3,9,427.5,2015-07-01 00:00:00.000,"1"
5,3,9,428.7,2015-08-01 00:00:00.000,"1"
5,3,9,428.8,2015-09-01 00:00:00.000,"1"
5,3,9,427.9,2015-10-01 00:00:00.000,"1"
5,3,9,427.3,2015-11-01 00:00:00.000,"1"
5,3,9,427.7,2015-12-01 00:00:00.000,"1"
5,3,9,428.9,2016-01-01 00:00:00.000,"1"
5,3,9,430.8,2016-02-01 00:00:00.000,"1"
5,3,9,432.3,2016-03-01 00:00:00.000,"1"
5,3,9,432.9,2016-04-01 00:00:00.000,"1"
5,3,9,432.6,2016-05-01 00:00:00.000,"1"
5,3,9,432.1,2016-06-01 00:00:00.000,"1"
5,3,9,431.8,2016-07-01 00:00:00.000,"1"
5,3,9,431.8,2016-08-01 00:00:00.000,"1"
5,3,9,431.6,2016-09-01 00:00:00.000,"1"
5,3,9,430.8,2016-10-01 00:00:00.000,"1"
5,3,9,428.6,2016-11-01 00:00:00.000,"1"
5,3,9,425.2,2016-12-01 00:00:00.000,"1"
5,3,9,421.6,2017-01-01 00:00:00.000,"1"
5,3,9,418.6,2017-02-01 00:00:00.000,"1"
5,3,9,417,2017-03-01 00:00:00.000,"1"
5,3,9,416.6,2017-04-01 00:00:00.000,"1"
5,3,9,415.9,2017-05-01 00:00:00.000,"1"
5,3,9,413.9,2017-06-01 00:00:00.000,"1"
5,3,9,410.6,2017-07-01 00:00:00.000,"1"
5,3,9,406.4,2017-08-01 00:00:00.000,"1"
5,3,9,401.9,2017-09-01 00:00:00.000,"1"
5,3,9,397.9,2017-10-01 00:00:00.000,"1"
5,3,9,394.6,2017-11-01 00:00:00.000,"1"
5,3,9,392.1,2017-12-01 00:00:00.000,"1"
5,3,9,390.5,2018-01-01 00:00:00.000,"1"
5,3,9,389.8,2018-02-01 00:00:00.000,"1"
5,3,9,390.2,2018-03-01 00:00:00.000,"1"
5,3,9,391.1,2018-04-01 00:00:00.000,"1"
5,3,9,392.2,2018-05-01 00:00:00.000,"1"
5,3,9,392.8,2018-06-01 00:00:00.000,"1"
5,3,9,392.7,2018-07-01 00:00:00.000,"1"
5,3,9,392,2018-08-01 00:00:00.000,"1"
5,3,9,391.2,2018-09-01 00:00:00.000,"1"
5,3,9,390.5,2018-10-01 00:00:00.000,"1"
5,3,9,389.7,2018-11-01 00:00:00.000,"1"
5,3,9,388.3,2018-12-01 00:00:00.000,"1"
5,3,8,281.5,2012-07-01 00:00:00.000,"1"
5,3,8,280,2012-08-01 00:00:00.000,"1"
5,3,8,278.6,2012-09-01 00:00:00.000,"1"
5,3,8,277.2,2012-10-01 00:00:00.000,"1"
5,3,8,275.9,2012-11-01 00:00:00.000,"1"
5,3,8,274.2,2012-12-01 00:00:00.000,"1"
5,3,8,272.3,2013-01-01 00:00:00.000,"1"
5,3,8,270.6,2013-02-01 00:00:00.000,"1"
5,3,8,269.4,2013-03-01 00:00:00.000,"1"
5,3,8,268.6,2013-04-01 00:00:00.000,"1"
5,3,8,268.4,2013-05-01 00:00:00.000,"1"
5,3,8,269.2,2013-06-01 00:00:00.000,"1"
5,3,8,271.1,2013-07-01 00:00:00.000,"1"
5,3,8,273.4,2013-08-01 00:00:00.000,"1"
5,3,8,275.4,2013-09-01 00:00:00.000,"1"
5,3,8,276.5,2013-10-01 00:00:00.000,"1"
5,3,8,276.8,2013-11-01 00:00:00.000,"1"
5,3,8,276.6,2013-12-01 00:00:00.000,"1"
5,3,8,276,2014-01-01 00:00:00.000,"1"
5,3,8,275.8,2014-02-01 00:00:00.000,"1"
5,3,8,276.2,2014-03-01 00:00:00.000,"1"
5,3,8,276.9,2014-04-01 00:00:00.000,"1"
5,3,8,277.6,2014-05-01 00:00:00.000,"1"
5,3,8,278,2014-06-01 00:00:00.000,"1"
5,3,8,278.3,2014-07-01 00:00:00.000,"1"
5,3,8,279.3,2014-08-01 00:00:00.000,"1"
5,3,8,281,2014-09-01 00:00:00.000,"1"
5,3,8,283.6,2014-10-01 00:00:00.000,"1"
5,3,8,286.5,2014-11-01 00:00:00.000,"1"
5,3,8,289.2,2014-12-01 00:00:00.000,"1"
5,3,8,290.8,2015-01-01 00:00:00.000,"1"
5,3,8,291.5,2015-02-01 00:00:00.000,"1"
5,3,8,291.7,2015-03-01 00:00:00.000,"1"
5,3,8,292.1,2015-04-01 00:00:00.000,"1"
5,3,8,292.8,2015-05-01 00:00:00.000,"1"
5,3,8,293.9,2015-06-01 00:00:00.000,"1"
5,3,8,295.1,2015-07-01 00:00:00.000,"1"
5,3,8,296.1,2015-08-01 00:00:00.000,"1"
5,3,8,296.6,2015-09-01 00:00:00.000,"1"
5,3,8,296.8,2015-10-01 00:00:00.000,"1"
5,3,8,296.7,2015-11-01 00:00:00.000,"1"
5,3,8,296.7,2015-12-01 00:00:00.000,"1"
5,3,8,296.8,2016-01-01 00:00:00.000,"1"
5,3,8,297.3,2016-02-01 00:00:00.000,"1"
5,3,8,297.8,2016-03-01 00:00:00.000,"1"
5,3,8,298.4,2016-04-01 00:00:00.000,"1"
5,3,8,299.4,2016-05-01 00:00:00.000,"1"
5,3,8,300.4,2016-06-01 00:00:00.000,"1"
5,3,8,301.4,2016-07-01 00:00:00.000,"1"
5,3,8,302.1,2016-08-01 00:00:00.000,"1"
5,3,8,302.3,2016-09-01 00:00:00.000,"1"
5,3,8,301.9,2016-10-01 00:00:00.000,"1"
5,3,8,300.6,2016-11-01 00:00:00.000,"1"
5,3,8,298.5,2016-12-01 00:00:00.000,"1"
5,3,8,295.8,2017-01-01 00:00:00.000,"1"
5,3,8,292.9,2017-02-01 00:00:00.000,"1"
5,3,8,290.4,2017-03-01 00:00:00.000,"1"
5,3,8,288.9,2017-04-01 00:00:00.000,"1"
5,3,8,288.1,2017-05-01 00:00:00.000,"1"
5,3,8,288.2,2017-06-01 00:00:00.000,"1"
5,3,8,289.1,2017-07-01 00:00:00.000,"1"
5,3,8,290.4,2017-08-01 00:00:00.000,"1"
5,3,8,292,2017-09-01 00:00:00.000,"1"
5,3,8,293.6,2017-10-01 00:00:00.000,"1"
5,3,8,294.6,2017-11-01 00:00:00.000,"1"
5,3,8,294.4,2017-12-01 00:00:00.000,"1"
5,3,8,292.7,2018-01-01 00:00:00.000,"1"
5,3,8,290.1,2018-02-01 00:00:00.000,"1"
5,3,8,287.6,2018-03-01 00:00:00.000,"1"
5,3,8,286.4,2018-04-01 00:00:00.000,"1"
5,3,8,287.2,2018-05-01 00:00:00.000,"1"
5,3,8,289.3,2018-06-01 00:00:00.000,"1"
5,3,8,291.9,2018-07-01 00:00:00.000,"1"
5,3,8,293.9,2018-08-01 00:00:00.000,"1"
5,3,8,295,2018-09-01 00:00:00.000,"1"
5,3,8,295.5,2018-10-01 00:00:00.000,"1"
5,3,8,296.5,2018-11-01 00:00:00.000,"1"
5,3,8,299,2018-12-01 00:00:00.000,"1"
5,3,7,262.6,2012-07-01 00:00:00.000,"1"
5,3,7,262.8,2012-08-01 00:00:00.000,"1"
5,3,7,263.1,2012-09-01 00:00:00.000,"1"
5,3,7,263.3,2012-10-01 00:00:00.000,"1"
5,3,7,263.7,2012-11-01 00:00:00.000,"1"
5,3,7,264,2012-12-01 00:00:00.000,"1"
5,3,7,264.6,2013-01-01 00:00:00.000,"1"
5,3,7,265.6,2013-02-01 00:00:00.000,"1"
5,3,7,267.2,2013-03-01 00:00:00.000,"1"
5,3,7,269,2013-04-01 00:00:00.000,"1"
5,3,7,270.7,2013-05-01 00:00:00.000,"1"
5,3,7,272,2013-06-01 00:00:00.000,"1"
5,3,7,272.7,2013-07-01 00:00:00.000,"1"
5,3,7,273,2013-08-01 00:00:00.000,"1"
5,3,7,273.7,2013-09-01 00:00:00.000,"1"
5,3,7,275.2,2013-10-01 00:00:00.000,"1"
5,3,7,277.5,2013-11-01 00:00:00.000,"1"
5,3,7,280.1,2013-12-01 00:00:00.000,"1"
5,3,7,282.4,2014-01-01 00:00:00.000,"1"
5,3,7,283.6,2014-02-01 00:00:00.000,"1"
5,3,7,283.6,2014-03-01 00:00:00.000,"1"
5,3,7,282.9,2014-04-01 00:00:00.000,"1"
5,3,7,282.2,2014-05-01 00:00:00.000,"1"
5,3,7,281.7,2014-06-01 00:00:00.000,"1"
5,3,7,281.9,2014-07-01 00:00:00.000,"1"
5,3,7,282.3,2014-08-01 00:00:00.000,"1"
5,3,7,282.6,2014-09-01 00:00:00.000,"1"
5,3,7,282.8,2014-10-01 00:00:00.000,"1"
5,3,7,282.9,2014-11-01 00:00:00.000,"1"
5,3,7,283.2,2014-12-01 00:00:00.000,"1"
5,3,7,283.6,2015-01-01 00:00:00.000,"1"
5,3,7,284.4,2015-02-01 00:00:00.000,"1"
5,3,7,285.5,2015-03-01 00:00:00.000,"1"
5,3,7,286.6,2015-04-01 00:00:00.000,"1"
5,3,7,287.9,2015-05-01 00:00:00.000,"1"
5,3,7,289,2015-06-01 00:00:00.000,"1"
5,3,7,289.8,2015-07-01 00:00:00.000,"1"
5,3,7,290.3,2015-08-01 00:00:00.000,"1"
5,3,7,290.1,2015-09-01 00:00:00.000,"1"
5,3,7,289.4,2015-10-01 00:00:00.000,"1"
5,3,7,288.2,2015-11-01 00:00:00.000,"1"
5,3,7,287,2015-12-01 00:00:00.000,"1"
5,3,7,286,2016-01-01 00:00:00.000,"1"
5,3,7,285.7,2016-02-01 00:00:00.000,"1"
5,3,7,286.2,2016-03-01 00:00:00.000,"1"
5,3,7,287.3,2016-04-01 00:00:00.000,"1"
5,3,7,288.6,2016-05-01 00:00:00.000,"1"
5,3,7,289.7,2016-06-01 00:00:00.000,"1"
5,3,7,290.2,2016-07-01 00:00:00.000,"1"
5,3,7,290.2,2016-08-01 00:00:00.000,"1"
5,3,7,290.2,2016-09-01 00:00:00.000,"1"
5,3,7,290.6,2016-10-01 00:00:00.000,"1"
5,3,7,291.5,2016-11-01 00:00:00.000,"1"
5,3,7,293,2016-12-01 00:00:00.000,"1"
5,3,7,294.6,2017-01-01 00:00:00.000,"1"
5,3,7,296.3,2017-02-01 00:00:00.000,"1"
5,3,7,297.7,2017-03-01 00:00:00.000,"1"
5,3,7,299.2,2017-04-01 00:00:00.000,"1"
5,3,7,300.9,2017-05-01 00:00:00.000,"1"
5,3,7,303.2,2017-06-01 00:00:00.000,"1"
5,3,7,306.2,2017-07-01 00:00:00.000,"1"
5,3,7,309.5,2017-08-01 00:00:00.000,"1"
5,3,7,312.8,2017-09-01 00:00:00.000,"1"
5,3,7,315.6,2017-10-01 00:00:00.000,"1"
5,3,7,317.8,2017-11-01 00:00:00.000,"1"
5,3,7,319.6,2017-12-01 00:00:00.000,"1"
5,3,7,321.1,2018-01-01 00:00:00.000,"1"
5,3,7,322.6,2018-02-01 00:00:00.000,"1"
5,3,7,324.4,2018-03-01 00:00:00.000,"1"
5,3,7,326.4,2018-04-01 00:00:00.000,"1"
5,3,7,328.8,2018-05-01 00:00:00.000,"1"
5,3,7,331.4,2018-06-01 00:00:00.000,"1"
5,3,7,334.2,2018-07-01 00:00:00.000,"1"
5,3,7,336.9,2018-08-01 00:00:00.000,"1"
5,3,7,338.8,2018-09-01 00:00:00.000,"1"
5,3,7,339.5,2018-10-01 00:00:00.000,"1"
5,3,7,339.4,2018-11-01 00:00:00.000,"1"
5,3,7,338.9,2018-12-01 00:00:00.000,"1"
5,3,6,800.6,2012-07-01 00:00:00.000,"1"
5,3,6,807.4,2012-08-01 00:00:00.000,"1"
5,3,6,815.2,2012-09-01 00:00:00.000,"1"
5,3,6,823.3,2012-10-01 00:00:00.000,"1"
5,3,6,831.1,2012-11-01 00:00:00.000,"1"
5,3,6,836.8,2012-12-01 00:00:00.000,"1"
5,3,6,839.8,2013-01-01 00:00:00.000,"1"
5,3,6,840.2,2013-02-01 00:00:00.000,"1"
5,3,6,839.6,2013-03-01 00:00:00.000,"1"
5,3,6,838.9,2013-04-01 00:00:00.000,"1"
5,3,6,838.6,2013-05-01 00:00:00.000,"1"
5,3,6,838.7,2013-06-01 00:00:00.000,"1"
5,3,6,839.7,2013-07-01 00:00:00.000,"1"
5,3,6,842.3,2013-08-01 00:00:00.000,"1"
5,3,6,846.4,2013-09-01 00:00:00.000,"1"
5,3,6,851.9,2013-10-01 00:00:00.000,"1"
5,3,6,857.7,2013-11-01 00:00:00.000,"1"
5,3,6,862.3,2013-12-01 00:00:00.000,"1"
